Fecha Pedido,Categoría Tarjeta,País,Ventas,ID Cliente,Nombre Cliente
2021-04-28,Azul,Costa Rica,55,MV-18190,Mike Vittorini
2021-04-29,Azul,Costa Rica,39,JM-15250,Janet Martin
2021-04-30,Azul,Costa Rica,57,GH-14485,Gene Hale
2021-05-01,Azul,Costa Rica,74,AB-10600,Ann Blume
2021-05-02,Azul,Costa Rica,63,MH-17455,Mark Hamilton
2021-05-03,Azul,Costa Rica,78,SJ-20125,Sanjit Jacobs
2021-05-04,Azul,Costa Rica,58,RB-19435,Richard Bierner
2021-05-05,Azul,Costa Rica,56,SS-20410,Shahid Shariari
2021-05-06,Azul,Costa Rica,56,AR-10345,Alex Russell
2021-05-07,Azul,Costa Rica,57,JH-16180,Justin Hirsh
2021-05-08,Azul,Costa Rica,58,SP-20920,Susan Pistek
2021-05-09,Azul,Costa Rica,65,DB-13555,Dorothy Badders
2021-05-10,Azul,Costa Rica,71,RA-19285,Ralph Arnett
2021-05-11,Azul,Costa Rica,57,DE-13255,Deanra Eno
2021-05-12,Azul,Costa Rica,44,CR-12730,Craig Reiter
2021-05-13,Azul,Costa Rica,49,SF-20200,Sarah Foster
2021-05-14,Azul,Costa Rica,64,MS-17770,Maxwell Schwartz
2021-05-15,Azul,Costa Rica,69,TS-21160,Theresa Swint
2021-05-16,Azul,Costa Rica,60,EJ-13720,Ed Jacobs
2021-05-17,Azul,Costa Rica,86,MY-17380,Maribeth Yedwab
2021-05-18,Azul,Costa Rica,52,BT-11395,Bill Tyler
2021-05-19,Azul,Costa Rica,72,RP-19270,Rachel Payne
2021-05-20,Azul,Costa Rica,57,VB-21745,Victoria Brennan
2021-05-21,Azul,Costa Rica,62,DB-13270,Deborah Brumfield
2021-05-22,Azul,Costa Rica,59,RA-19915,Russell Applegate
2021-05-23,Azul,Costa Rica,67,JL-15850,John Lucas
2021-05-24,Azul,Costa Rica,74,AG-10675,Anna Gayman
2021-05-25,Azul,Costa Rica,45,NG-18355,Nat Gilpin
2021-05-26,Azul,Costa Rica,63,CB-12535,Claudia Bergmann
2021-05-27,Azul,Costa Rica,58,MZ-17515,Mary Zewe
2021-05-28,Azul,Costa Rica,63,LB-16795,Laurel Beltran
2021-05-29,Azul,Costa Rica,57,CA-12775,Cynthia Arntzen
2021-05-30,Azul,Costa Rica,62,AR-10825,Anthony Rawles
2021-05-31,Azul,Costa Rica,83,JK-15370,Jay Kimmel
2021-06-01,Azul,Costa Rica,40,AG-10270,Alejandro Grove
2021-06-02,Azul,Costa Rica,60,BT-11440,Bobby Trafton
2021-06-03,Azul,Costa Rica,58,AJ-10780,Anthony Jacobs
2021-06-04,Azul,Costa Rica,66,PN-18775,Parhena Norris
2021-06-05,Azul,Costa Rica,76,JH-15985,Joseph Holt
2021-06-06,Azul,Costa Rica,59,CD-12790,Cynthia Delaney
2021-06-07,Azul,Costa Rica,63,CB-12415,Christy Brittain
2021-06-08,Azul,Costa Rica,51,TZ-21580,Tracy Zic
2021-06-09,Azul,Costa Rica,50,NB-18580,Nicole Brennan
2021-06-10,Azul,Costa Rica,63,LS-16975,Lindsay Shagiari
2021-06-11,Azul,Costa Rica,62,AR-10405,Allen Rosenblatt
2021-06-12,Azul,Costa Rica,64,JL-15235,Janet Lee
2021-06-13,Azul,Costa Rica,71,PO-19195,Phillina Ober
2021-06-14,Azul,Costa Rica,59,RH-19510,Rick Huthwaite
2021-06-15,Azul,Costa Rica,55,AC-10420,Alyssa Crouse
2021-06-16,Azul,Costa Rica,71,HZ-14950,Henia Zydlo
2021-06-17,Azul,Costa Rica,51,KB-16405,Katrina Bavinger
2021-06-18,Azul,Costa Rica,69,CC-12145,Charles Crestani
2021-06-19,Azul,Costa Rica,74,KN-16390,Katherine Nockton
2021-06-20,Azul,Costa Rica,69,SB-20290,Sean Braxton
2021-06-21,Azul,Costa Rica,67,KD-16270,Karen Daniels
2021-06-22,Azul,Costa Rica,54,OT-18730,Olvera Toch
2021-06-23,Azul,Costa Rica,59,EH-13990,Erica Hackney
2021-06-24,Azul,Costa Rica,65,TH-21550,Tracy Hopkins
2021-06-25,Azul,Costa Rica,62,HR-14830,Harold Ryan
2021-06-26,Azul,Costa Rica,71,SM-20905,Susan MacKendrick
2021-06-27,Azul,Costa Rica,71,RD-19930,Russell D'Ascenzo
2021-06-28,Azul,Costa Rica,70,BB-11545,Brenda Bowman
2021-06-29,Azul,Costa Rica,43,DO-13435,Denny Ordway
2021-06-30,Azul,Costa Rica,59,KM-16720,Kunst Miller
2021-07-01,Azul,Costa Rica,61,BG-11695,Brooke Gillingham
2021-07-02,Azul,Costa Rica,57,MM-18280,Muhammed MacIntyre
2021-07-03,Azul,Costa Rica,75,AY-10555,Andy Yotov
2021-07-04,Azul,Costa Rica,73,VD-21670,Valerie Dominguez
2021-07-05,Azul,Costa Rica,73,VT-21700,Valerie Takahito
2021-07-06,Azul,Costa Rica,44,AH-10030,Aaron Hawkins
2021-07-07,Azul,Costa Rica,56,EB-14110,Eugene Barchas
2021-07-08,Azul,Costa Rica,69,RR-19525,Rick Reed
2021-07-09,Azul,Costa Rica,52,BO-11350,Bill Overfelt
2021-07-10,Azul,Costa Rica,62,RS-19765,Roland Schwarz
2021-07-11,Azul,Costa Rica,85,LC-16960,Lindsay Castell
2021-07-12,Azul,Costa Rica,73,RE-19450,Richard Eichhorn
2021-07-13,Azul,Costa Rica,62,MB-18085,Mick Brown
2021-07-14,Azul,Costa Rica,56,JM-15265,Janet Molinari
2021-07-15,Azul,Costa Rica,66,RB-19645,Robert Barroso
2021-07-16,Azul,Costa Rica,70,SL-20155,Sara Luxemburg
2021-07-17,Azul,Costa Rica,76,MW-18220,Mitch Webber
2021-07-18,Azul,Costa Rica,63,LO-17170,Lori Olson
2021-07-19,Azul,Costa Rica,87,SC-20440,Shaun Chance
2021-07-20,Azul,Costa Rica,48,MT-18070,Michelle Tran
2021-07-21,Azul,Costa Rica,54,JH-15910,Jonathan Howell
2021-07-22,Azul,Costa Rica,69,CM-12160,Charles McCrossin
2021-07-23,Azul,Costa Rica,63,BD-11620,Brian DeCherney
2021-07-24,Azul,Costa Rica,64,BV-11245,Benjamin Venier
2021-07-25,Azul,Costa Rica,99,JB-15925,Joni Blumstein
2021-07-26,Azul,Costa Rica,91,JC-16105,Julie Creighton
2021-07-27,Azul,Costa Rica,64,EL-13735,Ed Ludwig
2021-07-28,Azul,Costa Rica,59,DK-12895,Dana Kaydos
2021-07-29,Azul,Costa Rica,70,JA-15970,Joseph Airdo
2021-07-30,Azul,Costa Rica,65,GK-14620,Grace Kelly
2021-07-31,Azul,Costa Rica,49,NC-18415,Nathan Cano
2021-08-01,Azul,Costa Rica,68,JP-16135,Julie Prescott
2021-08-02,Azul,Costa Rica,62,AH-10585,Angele Hood
2021-08-03,Azul,Costa Rica,57,JS-15940,Joni Sundaresam
2021-08-04,Azul,Costa Rica,56,AR-10570,Anemone Ratner
2021-08-05,Azul,Costa Rica,65,ST-20530,Shui Tom
2021-08-06,Azul,Costa Rica,63,KM-16375,Katherine Murray
2021-08-07,Azul,Costa Rica,66,TA-21385,Tom Ashbrook
2021-08-08,Azul,Costa Rica,69,DP-13000,Darren Powers
2021-08-09,Azul,Costa Rica,79,AF-10870,Art Ferguson
2021-08-10,Azul,Costa Rica,39,MF-17665,Maureen Fritzler
2021-08-11,Azul,Costa Rica,44,EB-13750,Edward Becker
2021-08-12,Azul,Costa Rica,51,KC-16675,Kimberly Carter
2021-08-13,Azul,Costa Rica,56,ME-18010,Michelle Ellison
2021-08-14,Azul,Costa Rica,65,JS-15685,Jim Sink
2021-08-15,Azul,Costa Rica,59,EH-13765,Edward Hooks
2021-08-16,Azul,Costa Rica,74,JO-15280,Jas O'Carroll
2021-08-17,Azul,Costa Rica,52,AS-10045,Aaron Smayling
2021-08-18,Azul,Costa Rica,44,LS-16945,Linda Southworth
2021-08-19,Azul,Costa Rica,49,CS-12130,Chad Sievert
2021-08-20,Azul,Costa Rica,47,DM-13345,Denise Monton
2021-08-21,Azul,Costa Rica,65,RB-19360,Raymond Buch
2021-08-22,Azul,Costa Rica,67,DL-13330,Denise Leinenbach
2021-08-23,Azul,Costa Rica,62,MT-17815,Meg Tillman
2021-08-24,Azul,Costa Rica,39,CC-12220,Chris Cortes
2021-08-25,Azul,Costa Rica,62,AB-10105,Adrian Barton
2021-08-26,Azul,Costa Rica,62,BD-11500,Bradley Drucker
2021-08-27,Azul,Costa Rica,43,JG-15115,Jack Garza
2021-08-28,Azul,Costa Rica,51,SR-20425,Sharelle Roach
2021-08-29,Azul,Costa Rica,72,CD-11920,Carlos Daly
2021-08-30,Azul,Costa Rica,93,CL-12700,Craig Leslie
2021-08-31,Azul,Costa Rica,42,YS-21880,Yana Sorensen
2021-09-01,Azul,Costa Rica,51,EB-13870,Emily Burns
2021-09-02,Azul,Costa Rica,67,Dp-13240,Dean percer
2021-09-03,Azul,Costa Rica,58,EB-14170,Evan Bailliet
2021-09-04,Azul,Costa Rica,57,SC-20575,Sonia Cooley
2021-09-05,Azul,Costa Rica,67,JG-15805,John Grady
2021-09-06,Azul,Costa Rica,69,CD-12280,Christina DeMoss
2021-09-07,Azul,Costa Rica,49,CS-12355,Christine Sundaresam
2021-09-08,Azul,Costa Rica,48,PF-19165,Philip Fox
2021-09-09,Azul,Costa Rica,47,QJ-19255,Quincy Jones
2021-09-10,Azul,Costa Rica,53,NZ-18565,Nick Zandusky
2021-09-11,Azul,Costa Rica,55,MG-17875,Michael Grace
2021-09-12,Azul,Costa Rica,61,MM-18055,Michelle Moray
2021-09-13,Azul,Costa Rica,74,LD-17005,Lisa DeCherney
2021-09-14,Azul,Costa Rica,46,DP-13165,David Philippe
2021-09-15,Azul,Costa Rica,51,MS-17830,Melanie Seite
2021-09-16,Azul,Costa Rica,35,DH-13075,Dave Hallsten
2021-09-17,Azul,Costa Rica,45,SG-20605,Speros Goranitis
2021-09-18,Azul,Costa Rica,67,MA-17995,Michelle Arnett
2021-09-19,Azul,Costa Rica,62,AG-10390,Allen Goldenen
2021-09-20,Azul,Costa Rica,66,LW-17215,Luke Weiss
2021-09-21,Azul,Costa Rica,44,RD-19810,Ross DeVincentis
2021-09-22,Azul,Costa Rica,53,RC-19960,Ryan Crowe
2021-09-23,Azul,Costa Rica,62,VS-21820,Vivek Sundaresam
2021-09-24,Azul,Costa Rica,53,CR-12625,Corey Roper
2021-09-25,Azul,Costa Rica,60,BW-11200,Ben Wallace
2021-09-26,Azul,Costa Rica,67,AG-10495,Andrew Gjertsen
2021-09-27,Azul,Costa Rica,63,JK-15205,Jamie Kunitz
2021-09-28,Azul,Costa Rica,38,AS-10135,Adrian Shami
2021-09-29,Azul,Costa Rica,48,BT-11485,Brad Thomas
2021-09-30,Azul,Costa Rica,59,RD-19585,Rob Dowd
2021-10-01,Azul,Costa Rica,54,DL-13315,Delfina Latchford
2021-10-02,Azul,Costa Rica,44,TS-21340,Toby Swindell
2021-10-03,Azul,Costa Rica,48,GH-14425,Gary Hwang
2021-10-04,Azul,Costa Rica,68,BF-11005,Barry Franz
2021-10-05,Azul,Costa Rica,47,BS-11380,Bill Stewart
2021-10-06,Azul,Costa Rica,50,IM-15055,Ionia McGrath
2021-10-07,Azul,Costa Rica,34,TB-21055,Ted Butterfield
2021-10-08,Azul,Costa Rica,52,AR-10540,Andy Reiter
2021-10-09,Azul,Costa Rica,54,JS-15595,Jill Stevenson
2021-10-10,Azul,Costa Rica,67,TT-21070,Ted Trevino
2021-10-11,Azul,Costa Rica,56,JG-15160,James Galang
2021-10-12,Azul,Costa Rica,39,EM-14140,Eugene Moren
2021-10-13,Azul,Costa Rica,61,DP-13390,Dennis Pardue
2021-10-14,Azul,Costa Rica,54,BF-11275,Beth Fritzler
2021-10-15,Azul,Costa Rica,36,DJ-13630,Doug Jacobs
2021-10-16,Azul,Costa Rica,67,CM-11815,Candace McMahon
2021-10-17,Azul,Costa Rica,48,CM-12655,Corinna Mitchell
2021-10-18,Azul,Costa Rica,61,SJ-20215,Sarah Jordon
2021-10-19,Azul,Costa Rica,33,AZ-10750,Annie Zypern
2021-10-20,Azul,Costa Rica,47,CM-12445,Chuck Magee
2021-10-21,Azul,Costa Rica,61,NP-18685,Nora Pelletier
2021-10-22,Azul,Costa Rica,63,BG-11740,Bruce Geld
2021-10-23,Azul,Costa Rica,52,YC-21895,Yoseph Carroll
2021-10-24,Azul,Costa Rica,58,TC-21475,Tony Chapman
2021-10-25,Azul,Costa Rica,56,KN-16450,Kean Nguyen
2021-10-26,Azul,Costa Rica,34,DW-13480,Dianna Wilson
2021-10-27,Azul,Costa Rica,50,BT-11680,Brian Thompson
2021-10-28,Azul,Costa Rica,36,SW-20755,Steven Ward
2021-10-29,Azul,Costa Rica,48,DC-12850,Dan Campbell
2021-10-30,Azul,Costa Rica,66,DG-13300,Deirdre Greer
2021-10-31,Azul,Costa Rica,50,AG-10300,Aleksandra Gannaway
2021-11-01,Azul,Costa Rica,66,MS-17980,Michael Stewart
2021-11-02,Azul,Costa Rica,41,BP-11095,Bart Pistole
2021-11-03,Azul,Costa Rica,48,RB-19330,Randy Bradley
2021-11-04,Azul,Costa Rica,68,AS-10240,Alan Shonely
2021-11-05,Azul,Costa Rica,64,CA-12055,Cathy Armstrong
2021-11-06,Azul,Costa Rica,54,RA-19885,Ruben Ausman
2021-11-07,Azul,Costa Rica,60,AA-10375,Allen Armold
2021-11-08,Azul,Costa Rica,60,JL-15505,Jeremy Lonsdale
2021-11-09,Azul,Costa Rica,41,JH-15820,John Huston
2021-11-10,Azul,Costa Rica,49,CD-11980,Carol Darley
2021-11-11,Azul,Costa Rica,51,FM-14380,Fred McMath
2021-11-12,Azul,Costa Rica,53,TB-21355,Todd Boyes
2021-11-13,Azul,Costa Rica,49,SW-20245,Scot Wooten
2021-11-14,Azul,Costa Rica,49,DW-13585,Dorothy Wardle
2021-11-15,Azul,Costa Rica,55,DW-13540,Don Weiss
2021-11-16,Azul,Costa Rica,33,KE-16420,Katrina Edelman
2021-11-17,Azul,Costa Rica,47,FC-14245,Frank Carlisle
2021-11-18,Azul,Costa Rica,46,GT-14755,Guy Thornton
2021-11-19,Azul,Costa Rica,42,TM-21010,Tamara Manning
2021-11-20,Azul,Costa Rica,75,BG-11035,Barry Gonzalez
2021-11-21,Azul,Costa Rica,60,CC-12670,Craig Carreira
2021-11-22,Azul,Costa Rica,62,KD-16345,Katherine Ducich
2021-11-23,Azul,Costa Rica,46,EH-14125,Eugene Hildebrand
2021-11-24,Azul,Costa Rica,50,NC-18535,Nick Crebassa
2021-11-25,Azul,Costa Rica,42,AJ-10945,Ashley Jarboe
2021-11-26,Azul,Costa Rica,58,BS-11590,Brendan Sweed
2021-11-27,Azul,Costa Rica,51,EK-13795,Eileen Kiefer
2021-11-28,Azul,Costa Rica,61,TS-21655,Trudy Schmidt
2021-11-29,Azul,Costa Rica,62,Dl-13600,Dorris liebe
2021-11-30,Azul,Costa Rica,47,GM-14440,Gary McGarr
2021-12-01,Azul,Costa Rica,37,RD-19720,Roger Demir
2021-12-02,Azul,Costa Rica,39,DK-12835,Damala Kotsonis
2021-12-03,Azul,Costa Rica,44,JF-15295,Jason Fortune-
2021-12-04,Azul,Costa Rica,30,ML-17755,Max Ludwig
2021-12-05,Azul,Costa Rica,54,MZ-17335,Maria Zettner
2021-12-06,Azul,Costa Rica,47,RD-19660,Robert Dilbeck
2021-12-07,Azul,Costa Rica,26,MC-18130,Mike Caudle
2021-12-08,Azul,Costa Rica,35,KD-16615,Ken Dana
2021-12-09,Azul,Costa Rica,41,LC-16885,Lena Creighton
2021-12-10,Azul,Costa Rica,34,KL-16645,Ken Lonsdale
2021-12-11,Azul,Costa Rica,51,LS-17200,Luke Schmidt
2021-12-12,Azul,Costa Rica,47,LC-17050,Liz Carlisle
2021-12-13,Azul,Costa Rica,43,AG-10900,Arthur Gainer
2021-12-14,Azul,Costa Rica,32,RB-19465,Rick Bensley
2021-12-15,Azul,Costa Rica,32,CC-12610,Corey Catlett
2021-12-16,Azul,Costa Rica,44,HF-14995,Herbert Flentye
2021-12-17,Azul,Costa Rica,36,CP-12085,Cathy Prescott
2021-12-18,Azul,Costa Rica,25,SP-20545,Sibella Parks
2021-12-19,Azul,Costa Rica,40,KD-16495,Keith Dawkins
2021-12-20,Azul,Costa Rica,41,SC-20380,Shahid Collister
2021-12-21,Azul,Costa Rica,27,AH-10075,Adam Hart
2021-12-22,Azul,Costa Rica,32,SC-20050,Sample Company A
2021-12-23,Azul,Costa Rica,42,TB-21520,Tracy Blumstein
2021-12-24,Azul,Costa Rica,51,TS-21205,Thomas Seio
2021-12-25,Azul,Costa Rica,42,CT-11995,Carol Triggs
2021-12-26,Azul,Costa Rica,53,MC-18100,Mick Crebagga
2021-12-27,Azul,Costa Rica,58,SV-20815,Stuart Van
2021-12-28,Azul,Costa Rica,26,TC-21145,Theresa Coyne
2021-12-29,Azul,Costa Rica,41,JE-15745,Joel Eaton
2021-12-30,Azul,Costa Rica,38,AH-10195,Alan Haines
2021-12-31,Azul,Costa Rica,40,DH-13675,Duane Huffman
2022-01-01,Azul,Costa Rica,34,PG-18820,Patrick Gardner
2022-01-02,Azul,Costa Rica,36,MP-17470,Mark Packer
2022-01-03,Azul,Costa Rica,60,AJ-10795,Anthony Johnson
2022-01-04,Azul,Costa Rica,23,PF-19120,Peter Fuller
2022-01-05,Azul,Costa Rica,40,MP-18175,Mike Pelletier
2022-01-06,Azul,Costa Rica,37,RF-19345,Randy Ferguson
2022-01-07,Azul,Costa Rica,41,AH-10690,Anna Hberlin
2022-01-08,Azul,Costa Rica,41,EA-14035,Erin Ashbrook
2022-01-09,Azul,Costa Rica,54,ON-18715,Odella Nelson
2022-01-10,Azul,Costa Rica,37,JW-15220,Jane Waco
2022-01-11,Azul,Costa Rica,26,TH-21100,Thea Hendricks
2022-01-12,Azul,Costa Rica,37,JM-15865,John Murray
2022-01-13,Azul,Costa Rica,40,PW-19030,Pauline Webber
2022-01-14,Azul,Costa Rica,43,PW-19240,Pierre Wener
2022-01-15,Azul,Costa Rica,43,TC-21295,Toby Carlisle
2022-01-16,Azul,Costa Rica,40,SS-20875,Sung Shariari
2022-01-17,Azul,Costa Rica,46,BP-11290,Beth Paige
2022-01-18,Azul,Costa Rica,24,MC-17590,Matt Collister
2022-01-19,Azul,Costa Rica,39,GM-14680,Greg Matthias
2022-01-20,Azul,Costa Rica,36,HK-14890,Heather Kirkland
2022-01-21,Azul,Costa Rica,38,BW-11065,Barry Weirich
2022-01-22,Azul,Costa Rica,41,JB-16045,Julia Barnett
2022-01-23,Azul,Costa Rica,52,DM-13015,Darrin Martin
2022-01-24,Azul,Costa Rica,43,JR-15670,Jim Radford
2022-01-25,Azul,Costa Rica,32,KF-16285,Karen Ferguson
2022-01-26,Azul,Costa Rica,47,TB-21595,Troy Blackwell
2022-01-27,Azul,Costa Rica,31,AC-10660,Anna Chung
2022-01-28,Azul,Costa Rica,45,TB-21400,Tom Boeckenhauer
2022-01-29,Azul,Costa Rica,38,SC-20230,Scot Coram
2022-01-30,Azul,Costa Rica,45,MD-17860,Michael Dominguez
2022-01-31,Azul,Costa Rica,56,CG-12520,Claire Gute
2022-02-01,Azul,Costa Rica,35,PV-18985,Paul Van Hugh
2022-02-02,Azul,Costa Rica,39,CK-12325,Christine Kargatis
2022-02-03,Azul,Costa Rica,43,XP-21865,Xylona Preis
2022-02-04,Azul,Costa Rica,40,TS-21505,Tony Sayre
2022-02-05,Azul,Costa Rica,53,KB-16585,Ken Black
2022-02-06,Azul,Costa Rica,59,AP-10720,Anne Pryor
2022-02-07,Azul,Costa Rica,47,MR-17545,Mathew Reese
2022-02-08,Azul,Costa Rica,26,DB-13210,Dean Braden
2022-02-09,Azul,Costa Rica,49,DN-13690,Duane Noonan
2022-02-10,Azul,Costa Rica,43,RM-19675,Robert Marley
2022-02-11,Azul,Costa Rica,40,MG-17890,Michael Granlund
2022-02-12,Azul,Costa Rica,46,MG-17650,Matthew Grinstein
2022-02-13,Azul,Costa Rica,60,AM-10705,Anne McFarland
2022-02-14,Azul,Costa Rica,54,TG-21640,Trudy Glocke
2022-02-15,Azul,Costa Rica,43,MS-17710,Maurice Satty
2022-02-16,Azul,Costa Rica,42,AB-10060,Adam Bellavance
2022-02-17,Azul,Costa Rica,36,AG-10525,Andy Gerbode
2022-02-18,Azul,Costa Rica,48,GW-14605,Giulietta Weimer
2022-02-19,Azul,Costa Rica,40,SN-20710,Steve Nguyen
2022-02-20,Azul,Costa Rica,63,AA-10645,Anna Andreadi
2022-02-21,Azul,Costa Rica,60,LH-17155,Logan Haushalter
2022-02-22,Azul,Costa Rica,37,BK-11260,Berenike Kampe
2022-02-23,Azul,Costa Rica,31,KL-16555,Kelly Lampkin
2022-02-24,Azul,Costa Rica,35,MG-18145,Mike Gockenbach
2022-02-25,Azul,Costa Rica,43,CM-12190,Charlotte Melton
2022-02-26,Azul,Costa Rica,40,BC-11125,Becky Castell
2022-02-27,Azul,Costa Rica,58,NS-18640,Noel Staavos
2022-02-28,Azul,Costa Rica,52,NR-18550,Nick Radford
2022-03-01,Azul,Costa Rica,53,KH-16360,Katherine Hughes
2022-03-02,Azul,Costa Rica,54,PM-19135,Peter McVee
2022-03-03,Azul,Costa Rica,53,PO-18865,Patrick O'Donnell
2022-03-04,Azul,Costa Rica,74,RW-19540,Rick Wilson
2022-03-05,Azul,Costa Rica,73,BS-11755,Bruce Stewart
2022-03-06,Azul,Costa Rica,75,BT-11305,Beth Thompson
2022-03-07,Azul,Costa Rica,51,WB-21850,William Brown
2022-03-08,Azul,Costa Rica,51,CL-12565,Clay Ludtke
2022-03-09,Azul,Costa Rica,48,RH-19495,Rick Hansen
2022-03-10,Azul,Costa Rica,46,JF-15490,Jeremy Farry
2022-03-11,Azul,Costa Rica,65,SD-20485,Shirley Daniels
2022-03-12,Azul,Costa Rica,51,TH-21115,Thea Hudgings
2022-03-13,Azul,Costa Rica,66,BS-11665,Brian Stugart
2022-03-14,Azul,Costa Rica,49,LC-17140,Logan Currie
2022-03-15,Azul,Costa Rica,56,SP-20860,Sung Pak
2022-03-16,Azul,Costa Rica,46,JW-15955,Joni Wasserman
2022-03-17,Azul,Costa Rica,43,CC-12370,Christopher Conant
2022-03-18,Azul,Costa Rica,62,NP-18700,Nora Preis
2022-03-19,Azul,Costa Rica,55,HA-14905,Helen Abelman
2022-03-20,Azul,Costa Rica,50,EB-13840,Ellis Ballard
2022-03-21,Azul,Costa Rica,55,TS-21430,Tom Stivers
2022-03-22,Azul,Costa Rica,49,LR-16915,Lena Radford
2022-03-23,Azul,Costa Rica,58,MA-17560,Matt Abelman
2022-03-24,Azul,Costa Rica,58,RB-19705,Roger Barcio
2022-03-25,Azul,Costa Rica,56,RA-19945,Ryan Akin
2022-03-26,Azul,Costa Rica,58,FA-14230,Frank Atkinson
2022-03-27,Azul,Costa Rica,62,LE-16810,Laurel Elliston
2022-03-28,Azul,Costa Rica,42,LP-17095,Liz Preis
2022-03-29,Azul,Costa Rica,60,TP-21565,Tracy Poddar
2022-03-30,Azul,Costa Rica,37,LP-17080,Liz Pelletier
2022-03-31,Azul,Costa Rica,50,CA-11965,Carol Adams
2022-04-01,Azul,Costa Rica,63,JD-15790,John Dryer
2022-04-02,Azul,Costa Rica,78,IL-15100,Ivan Liston
2022-04-03,Azul,Costa Rica,59,CA-12265,Christina Anderson
2022-04-04,Azul,Costa Rica,45,DB-13120,David Bremer
2022-04-05,Azul,Costa Rica,51,JF-15565,Jill Fjeld
2022-04-06,Azul,Costa Rica,54,DS-13180,David Smith
2022-04-07,Azul,Costa Rica,52,AS-10285,Alejandro Savely
2022-04-08,Azul,Costa Rica,65,IM-15070,Irene Maddox
2022-04-09,Azul,Costa Rica,62,PM-18940,Paul MacIntyre
2022-04-10,Azul,Costa Rica,71,DR-12880,Dan Reichenbach
2022-04-11,Azul,Costa Rica,57,AI-10855,Arianne Irving
2022-04-12,Azul,Costa Rica,47,MD-17350,Maribeth Dona
2022-04-13,Azul,Costa Rica,46,TW-21025,Tamara Willingham
2022-04-14,Azul,Costa Rica,74,LA-16780,Laura Armstrong
2022-04-15,Azul,Costa Rica,65,EM-13810,Eleni McCrary
2022-04-16,Azul,Costa Rica,77,DK-12985,Darren Koutras
2022-04-17,Azul,Costa Rica,72,SV-20365,Seth Vernon
2022-04-18,Azul,Costa Rica,43,SC-20695,Steve Chapman
2022-04-19,Azul,Costa Rica,59,CM-12715,Craig Molinari
2022-04-20,Azul,Costa Rica,51,DF-13135,David Flashing
2022-04-21,Azul,Costa Rica,65,JK-16120,Julie Kriz
2022-04-22,Azul,Costa Rica,58,SC-20020,Sam Craven
2022-04-23,Azul,Costa Rica,80,GB-14575,Giulietta Baptist
2022-04-24,Azul,Costa Rica,75,SG-20080,Sandra Glassco
2022-04-25,Azul,Costa Rica,44,ES-14080,Erin Smith
2022-04-26,Azul,Costa Rica,70,BH-11710,Brosina Hoffman
2022-04-27,Azul,Costa Rica,47,JK-15730,Joe Kamberova
2022-04-28,Azul,Costa Rica,67,LH-17020,Lisa Hazard
2022-04-29,Azul,Costa Rica,62,GM-14500,Gene McClure
2022-04-30,Azul,Costa Rica,70,NF-18595,Nicole Fjeld
2022-05-01,Azul,Costa Rica,75,PO-19180,Philisse Overcash
2022-05-02,Azul,Costa Rica,53,TH-21235,Tiffany House
2022-05-03,Azul,Costa Rica,51,VW-21775,Victoria Wilson
2022-05-04,Azul,Costa Rica,60,NM-18520,Neoma Murray
2022-05-05,Azul,Costa Rica,62,ND-18370,Natalie DeCherney
2022-05-06,Azul,Costa Rica,73,GT-14710,Greg Tran
2022-05-07,Azul,Costa Rica,70,MB-17305,Maria Bertelson
2022-05-08,Azul,Costa Rica,74,EJ-14155,Eva Jacobs
2022-05-09,Azul,Costa Rica,49,KW-16570,Kelly Williams
2022-05-10,Azul,Costa Rica,62,PS-18760,Pamela Stobb
2022-05-11,Azul,Costa Rica,76,HA-14920,Helen Andreada
2022-05-12,Azul,Costa Rica,76,LF-17185,Luke Foster
2022-05-13,Azul,Costa Rica,56,DR-12940,Daniel Raglin
2022-05-14,Azul,Costa Rica,84,CL-11890,Carl Ludwig
2022-05-15,Azul,Costa Rica,95,SH-19975,Sally Hughsby
2022-05-16,Azul,Costa Rica,56,DB-12970,Darren Budd
2022-05-17,Azul,Costa Rica,43,FP-14320,Frank Preis
2022-05-18,Azul,Costa Rica,47,VG-21790,Vivek Gonzalez
2022-05-19,Azul,Costa Rica,71,RC-19825,Roy Collins
2022-05-20,Azul,Costa Rica,58,ME-17725,Max Engle
2022-05-21,Azul,Costa Rica,71,SV-20935,Susan Vittorini
2022-05-22,Azul,Costa Rica,87,BF-11170,Ben Ferrer
2022-05-23,Azul,Costa Rica,49,AP-10915,Arthur Prichep
2022-05-24,Azul,Costa Rica,63,AB-10015,Aaron Bergman
2022-05-25,Azul,Costa Rica,50,DB-13360,Dennis Bolton
2022-05-26,Azul,Costa Rica,57,SF-20965,Sylvia Foulston
2022-05-27,Azul,Costa Rica,69,PP-18955,Paul Prost
2022-05-28,Azul,Costa Rica,81,BS-11365,Bill Shonely
2022-05-29,Azul,Costa Rica,71,MS-17365,Maribeth Schnelling
2022-05-30,Azul,Costa Rica,65,SM-20005,Sally Matthias
2022-05-31,Azul,Costa Rica,67,EB-13705,Ed Braxton
2022-06-01,Azul,Costa Rica,69,HW-14935,Helen Wasserman
2022-06-02,Azul,Costa Rica,60,EH-13945,Eric Hoffmann
2022-06-03,Azul,Costa Rica,89,DJ-13510,Don Jones
2022-06-04,Azul,Costa Rica,81,RB-19570,Rob Beeghly
2022-06-05,Azul,Costa Rica,81,TT-21460,Tonja Turnell
